workerId,names,genres
933939303069,Linda Alexander,Electrical systems|Cleaning
933939308631,Ashley Schmitt,Electrical systems|Cleaning
933939314546,Rachel Hernandez,Electrical systems|Cleaning
933939316384,Stephen Peters,Cleaning
933939319437,Brian Fuller,Electrical systems|Cleaning
933939323148,Tracy Garcia,Plumbing|Electrical systems
933939328479,Patricia Martinez,Exterior maintenances|Plumbing|Cleaning
933939332756,Samuel Wilson,HVAC|Exterior maintenances
933939336842,Jessica Lamb,Cleaning
933939340501,Mr. Steven Hoffman DDS,Safety and security
933939346795,Max Davidson,Electrical systems|Cleaning
933939351155,Gary Weaver,Electrical systems
933939353348,Roy Thompson,Plumbing|Electrical systems
933939358069,Bryan Garcia,Electrical systems|Cleaning|Seasonal maintenance|Cleaning|Exterior maintenances
933939363018,Michael Mullen,Exterior maintenances|Plumbing|Plumbing|Electrical systems|Energy efficiency
933939364649,Vincent Hudson,Deep Cleaning|Seasonal maintenance
933939369673,Rachel Morales,Exterior maintenances|Cleaning|Western
933939374353,Jamie Jackson,Deep Cleaning|HVAC|Exterior maintenances
933939378837,Brian Herring,HVAC|HVAC|Exterior maintenances
933938335540,Tyler Johnson,Plumbing|Plumbing|Cleaning|Seasonal maintenance|Energy efficiency
933938336125,Jack Chambers,Plumbing|Plumbing|Seasonal maintenance|Energy efficiency|Cleaning|Pest control
933938343306,Tyler Smith,Plumbing|Plumbing|Seasonal maintenance|Energy efficiency
933938346736,Diana Ferguson,Electrical systems|Cleaning
933938348909,Robert Rocha,Exterior maintenances|Western
933938354503,Matthew Orr,Deep Cleaning|Electrical systems|HVAC
933938358694,Lisa Holmes,Safety and security
933938362723,Jeanette Turner,Cleaning|Cleaning
933938367311,Beth Miller,Seasonal maintenance|HVAC
933938370719,Devin Clark,Electrical systems|HVAC|Cleaning|Exterior maintenances
933938374386,James Webb,Exterior maintenances|Plumbing
933938377718,Cory Hoover,Deep Cleaning|Exterior maintenances|Plumbing|HVAC|Seasonal maintenance
933938381471,Cindy Reyes,Deep Cleaning|HVAC|Seasonal maintenance
933938385560,Jessica Brock,Electrical systems
933938389271,Michael Hernandez,Cleaning|Cleaning
933938396995,Matthew Mayer,Electrical systems|Cleaning
933938399413,Jennifer Avila,Plumbing|Plumbing
933938402020,Jonathan Goodwin,Electrical systems|Cleaning
933938406941,Stephanie Gill,Electrical systems|Cleaning
933938411002,Carl Moss,Electrical systems
933938416569,Rachel Morrow,Electrical systems
933938417987,Christopher Anderson,Cleaning|Exterior maintenances
933938425193,Thomas Goodman,HVAC|Cleaning|Exterior maintenances|Exterior maintenances
933938426047,Jamie James,Exterior maintenances|Plumbing|Plumbing|Seasonal maintenance|Energy efficiency|Cleaning
933938433545,Jennifer Brown,Cleaning|War
933938436908,Cameron Robinson,Electrical systems
933938441225,Stephanie Nguyen,Electrical systems
933938445599,Julie Jackson,Electrical systems|Cleaning
933938448206,Megan Wallace,Cleaning
933938453674,Julie Ruiz,Electrical systems
933938455617,Natalie Jones,Cleaning
933938462358,Mrs. Colleen Berg,Electrical systems|Cleaning
933938465005,Nicole Henry,Cleaning|Exterior maintenances
933938469263,Kim Weaver,Cleaning
933938473985,Valerie Cooley,Deep Cleaning|HVAC|Cleaning|War
933938477393,Gary Wong,Deep Cleaning|Exterior maintenances|Exterior maintenances|Exterior maintenances
933938479468,Lisa Newman,Electrical systems|Cleaning
933938483905,Wendy Benitez,Cleaning
933938489656,Christopher Wilson,Deep Cleaning|Exterior maintenances|Seasonal maintenance
933938494765,Kristen Porter,Electrical systems
933938495986,Trevor Smith,Exterior maintenances|Plumbing|Plumbing|Seasonal maintenance|Energy efficiency
933938502395,Krystal Walls,Exterior maintenances
933938505240,Justin Brooks,Electrical systems
933938510395,Chad Nelson,Electrical systems|Cleaning|War
933938514424,Nicholas Garcia,Deep Cleaning
933938519083,Isaiah Jones,Cleaning
933938521100,Kayla Young,Cleaning
933938528202,Julie Tran,Electrical systems|Seasonal maintenance
933938528877,Mrs. Sandra Anderson DDS,Exterior maintenances|Plumbing|Plumbing|Electrical systems|Seasonal maintenance|Seasonal maintenance
933938533845,Dylan Cole,Exterior maintenances|Electrical systems|Seasonal maintenance
933938540228,Jacob Hanna,Cleaning|Exterior maintenances
933938542371,Tina Kemp,Cleaning
933938548414,Rebekah Evans,Cleaning|Exterior maintenances|Cleaning|Seasonal maintenance|Exterior maintenances
933938548873,Nancy Torres,Cleaning
933938556876,Olivia Rivera,Deep Cleaning|Exterior maintenances|Electrical systems|War
933938557131,Karla Smith,Electrical systems|Cleaning
933938564827,Donna Edwards,Deep Cleaning|Seasonal maintenance|Exterior maintenances
933938567008,Mr. Eric Green,Deep Cleaning|HVAC|Cleaning
933938569433,Marilyn Armstrong,Exterior maintenances|Exterior maintenances
933938574679,Kristina Miller,Cleaning|Cleaning
933938580869,Makayla Johnson,Cleaning
933938582329,Mary White,Electrical systems
933938587419,Calvin Perez,Cleaning
933938590986,Jay Compton,Deep Cleaning|Exterior maintenances
933938595913,Patty Mercado,Cleaning
933938601341,Ricardo Kennedy,HVAC|Cleaning|Exterior maintenances
933938604025,Hayley Alvarado,Electrical systems|Cleaning
933938608061,Christine Fisher,Exterior maintenances|Plumbing|Plumbing|Electrical systems|Energy efficiency
933938612319,Sandra Ballard,Electrical systems
933938616274,Carl Johnson,Exterior maintenances|Plumbing
933938620564,Joshua Shelton,Cleaning|Exterior maintenances|Western
933938623990,Kathleen Gardner,Cleaning|Cleaning
933938629790,Jacob Mcbride,Electrical systems|Seasonal maintenance|Seasonal maintenance
933938632898,Paul Ramirez,Electrical systems
933938635386,Vanessa Mcconnell MD,Exterior maintenances|Plumbing|Electrical systems
933938641830,Jacob Conner,Safety and security
933938645122,Megan Wright,Cleaning|Seasonal maintenance|HVAC|Exterior maintenances
933938649111,Michael Roberson,Electrical systems
933938654544,Alexander Smith,Cleaning
933938656500,Cody Spencer,Electrical systems
933938660993,Rebecca Hunter,HVAC|Exterior maintenances
933938664786,John Sanchez,Deep Cleaning|Exterior maintenances|Exterior maintenances
933938668784,Steven Washington,HVAC
933938671698,Dr. Patrick Luna,Deep Cleaning|Exterior maintenances|Cleaning|Exterior maintenances
933938677932,Joshua Perez,Deep Cleaning|Seasonal maintenance
933938679918,Joshua King,Plumbing|Seasonal maintenance
933938683948,Rebecca Short,HVAC|Exterior maintenances
933938689848,Amber Sherman,Electrical systems
933938693674,Ryan Keith,Plumbing|Plumbing|Electrical systems
933938696788,Daniel Gray,Electrical systems
933938702521,Ryan Thompson,Deep Cleaning|Seasonal maintenance|Exterior maintenances
933938705981,Cheryl Alexander,Electrical systems|War
933938710530,Brenda Rodriguez,Cleaning
933938715946,April Sanders,Safety and security
933938718000,Tasha Hester,Cleaning|War
933938723561,Jennifer Williams,Deep Cleaning|Exterior maintenances
933938728086,Rebecca Cole,Electrical systems|HVAC
933938729583,Terry Sheppard,Cleaning|Cleaning
933938734676,Kimberly Mcdowell,Electrical systems|Cleaning
933938740061,William Thomas,Cleaning
933938744324,Robert Nguyen,Cleaning
933938747035,John Coleman,HVAC|Exterior maintenances
933938750789,James Johnson,Electrical systems|HVAC|Cleaning
933938755073,Carrie Green,Cleaning|Cleaning
933938760073,Sheena Kennedy,Deep Cleaning|Exterior maintenances|Seasonal maintenance|Exterior maintenances
933938764573,Sandy Gonzalez,Cleaning
933938769004,Trevor Lewis,Cleaning|Exterior maintenances
933938773752,Joshua Bailey,Plumbing|Plumbing|Cleaning|Energy efficiency|Cleaning
933938774672,Thomas Rogers,Electrical systems|Exterior maintenances
933938780486,Craig Pope,Electrical systems
933938785467,Stephanie Davidson,Deep Cleaning|Cleaning|Exterior maintenances
933938788158,Brian Maddox,Electrical systems|Seasonal maintenance|Cleaning|Seasonal maintenance
933938793597,Nicole Cunningham,Cleaning
933938796502,Martha Merritt,Safety and security
933938800617,Joshua Banks,Cleaning
933938806452,Mary Turner DDS,Deep Cleaning|Exterior maintenances|Cleaning|Exterior maintenances
933938809456,Michael Bright,Electrical systems|HVAC|Exterior maintenances
933938814210,Ernest Washington,Cleaning|Exterior maintenances|Western
933938816288,Charlene Brock,Plumbing|Electrical systems
933938819711,Terry Hebert,Cleaning|Cleaning
933938823788,Amy Alvarado,Electrical systems|Cleaning|Cleaning
933938831084,David Montgomery,Electrical systems|Cleaning
933938833450,Tammy Perez,Cleaning|Exterior maintenances
933938839340,Erin Conley,HVAC|Cleaning
933938841378,Jeffrey Cole,Exterior maintenances|Plumbing
933938844727,David Cunningham,Deep Cleaning|Exterior maintenances
933938849012,Ashley Willis,Plumbing|Electrical systems|Seasonal maintenance
933938852230,Brian Zamora,Electrical systems
933938856360,Robert Graham,Electrical systems
933938861778,Jacqueline Moore,Cleaning
933938867898,Patrick Harper,Cleaning|Exterior maintenances
933938868727,David Powell,Exterior maintenances|Plumbing
933938873017,Andrew Dunn,Electrical systems|Seasonal maintenance|Energy efficiency
933938877117,Thomas Madden,Electrical systems
933938882112,Lucas Wilson,HVAC|Exterior maintenances
933938887073,Julie Baird,Electrical systems
933938889838,Katie Gomez,Cleaning
933938896666,Nicholas Meyer,Deep Cleaning|Exterior maintenances|Exterior maintenances
933938898008,Mark Diaz,Plumbing|Electrical systems|Seasonal maintenance
933938904856,Kenneth Shannon,Electrical systems|Cleaning|Cleaning
933938908076,Jamie Rios,Deep Cleaning|Exterior maintenances
933938910345,Jordan Torres,Plumbing|Electrical systems
933938915149,Christopher Hanson,HVAC
933938921377,Lori Turner,Electrical systems|HVAC
933938925034,Robert Wilson,Cleaning
933938927953,Amy Mcbride,Deep Cleaning|Exterior maintenances|Seasonal maintenance|Exterior maintenances
933938930046,Kimberly Odonnell,Cleaning
933938935122,Travis Arias,Electrical systems|Cleaning|Cleaning
933938940222,Courtney Perez,HVAC|Cleaning
933938944859,Ellen Kelly,Deep Cleaning|Electrical systems|HVAC|Exterior maintenances
933938947079,William Gibbs,HVAC|Cleaning|Cleaning|Exterior maintenances
933938953374,David Freeman,Electrical systems|HVAC
933938956026,Mr. David Blackburn MD,HVAC|Cleaning|Energy efficiency|Exterior maintenances
933938960365,Michael Horne DDS,Electrical systems
933938963763,Maria Rodriguez,Deep Cleaning|HVAC|Cleaning
933938967843,Jeremy Madden,Deep Cleaning|Electrical systems|HVAC|Exterior maintenances
933938973562,Samuel Shannon,HVAC|Exterior maintenances
933938978045,Haley Johnson,Seasonal maintenance|Exterior maintenances
933938978850,Crystal Sanchez,Plumbing|Electrical systems
933938984118,Bruce Gonzalez,Cleaning|Exterior maintenances
933938987178,Ana Aguirre,Plumbing|Cleaning|Seasonal maintenance
933938991186,Steven Sanchez,Deep Cleaning|Electrical systems|HVAC
933938995266,Tamara Johnson,Exterior maintenances|Plumbing|Plumbing|Energy efficiency
933939003024,Brad Reed DDS,Cleaning|Cleaning
933939004014,Rodney Richards,HVAC|Exterior maintenances
933939009245,Rebecca Ortega,Electrical systems|Cleaning|Cleaning
933939012845,Joseph Day,Cleaning
933939017449,Stephen Williams,Cleaning
933939022028,Rebecca Chandler,Exterior maintenances|Cleaning|Cleaning|War
933939026832,Tracey Valdez,Electrical systems|Cleaning|Cleaning
933939028016,Danielle Singh,Electrical systems|Energy efficiency|Cleaning
933939032671,Jill Morris,Energy efficiency|Cleaning
933939040228,Richard Brown Jr.,Electrical systems|Energy efficiency
933939040366,Elizabeth Smith,Cleaning|Cleaning
933939045009,Lisa Harris,Cleaning|Exterior maintenances|Cleaning|Exterior maintenances
933939051856,Roy Brewer,Exterior maintenances|Exterior maintenances
933939056203,Jennifer Anderson,Electrical systems|Cleaning
933939057838,Mary Allen,Cleaning|Exterior maintenances
933939063967,Linda Bradley,Electrical systems|Energy efficiency|Cleaning
933939065219,Nathan Reed,Deep Cleaning|Exterior maintenances|Exterior maintenances|Cleaning|Exterior maintenances
933939071074,Joshua Scott,Electrical systems|Cleaning|Cleaning
933939073643,Sheri Rios,Electrical systems|HVAC
933939078091,Jackson Ramos,Electrical systems|HVAC|Exterior maintenances|Cleaning|Exterior maintenances
933939082432,Lindsay Jones,Cleaning|Cleaning
933939088571,Dakota Brown,HVAC|Exterior maintenances
933939089724,Julie Woods,Electrical systems|Cleaning|Energy efficiency|Cleaning
933939094350,Katie Erickson,Electrical systems|Cleaning
933939100092,Ashley Torres,Electrical systems|Cleaning|Cleaning
933939103455,Jenna Long,Plumbing|Cleaning
933939109645,Todd Mercer,Energy efficiency
933939110040,Michael Gay,Exterior maintenances|Plumbing|Seasonal maintenance|Energy efficiency
933939114639,Robin Parks,Cleaning|Cleaning|War
933939119164,Briana Maldonado,Electrical systems
933939125250,Jared Jordan,Cleaning|HVAC|Cleaning
933939126642,Nicholas Hall,Cleaning|Exterior maintenances
933939133127,Richard Smith,Exterior maintenances|Cleaning|Seasonal maintenance
933939136509,Kevin Singh,Cleaning
933939139076,Dakota Herrera,Electrical systems
933939145684,Matthew Holmes,Cleaning|Exterior maintenances|Cleaning|Exterior maintenances
933939148540,Jeffrey Holland,Cleaning|HVAC|Exterior maintenances|Exterior maintenances
933939154268,Chad Garcia,HVAC|Cleaning|Exterior maintenances
933939155713,Cindy Gallegos,Exterior maintenances|Cleaning|Exterior maintenances
933939163000,Robert Miller,Cleaning|Cleaning
933939165094,Chelsea Martinez,HVAC|Exterior maintenances|Cleaning|Exterior maintenances
933939169892,John Jimenez,Electrical systems
933939175100,Edward Blair,Electrical systems|Energy efficiency
933939178579,Cynthia Glover,Electrical systems|Cleaning
933939180203,Christopher Black,Electrical systems|Cleaning
933939183669,Gregory Briggs,Energy efficiency
933939190881,Melissa Taylor,Deep Cleaning|Exterior maintenances|Cleaning
933939194888,Aimee Herring,Exterior maintenances
933939198984,Edward Hardy,HVAC|HVAC|Exterior maintenances
933939201385,Dr. Amy Pearson,Cleaning|Seasonal maintenance|Cleaning
933939204797,Raymond Murphy,Cleaning
933939210085,Dana Adams,Electrical systems|Energy efficiency|Cleaning
933939214940,Matthew Carr,Electrical systems|Cleaning|War
933939217967,Stephanie Rodriguez,Electrical systems|Cleaning
933939223006,Dr. Aaron Owens DDS,Cleaning|Cleaning|Western
933939227087,Joshua Hale,Cleaning
933939232756,Darin Murphy,Electrical systems|HVAC
933939236426,Gabriel Davis,Electrical systems|Cleaning
933939239835,Jessica Garcia,Exterior maintenances|Electrical systems
933939242026,Katherine Rocha,Plumbing|Cleaning|Seasonal maintenance|Cleaning
933939245846,David Butler,Cleaning
933939249784,Shannon Obrien,Electrical systems|Cleaning
933939255362,Jessica White,Cleaning|Cleaning
933939259593,Keith Cruz,Cleaning
933939262708,John Pierce,Cleaning
933939267384,Donald Hanson,Energy efficiency
933939271487,Henry Long,Cleaning|Exterior maintenances|Exterior maintenances
933939274122,Donald Jones,HVAC|Seasonal maintenance|Exterior maintenances
933939279826,Angela Young,Exterior maintenances|Electrical systems|Cleaning|War
933939282843,Michael Jensen,Exterior maintenances|Electrical systems|HVAC|Cleaning|Cleaning
933939286600,Nancy Griffith,Cleaning
933939291252,Sandra Brown,Electrical systems|Cleaning
933939297694,Debbie Hernandez,Cleaning|War
933939302248,Noah Johnson,Cleaning|War
933939305413,John Mclaughlin,Cleaning
933939306862,Tyler Flores,Cleaning
933939311747,Michelle Huynh,Electrical systems|Cleaning
933939318038,Teresa Fitzpatrick,Exterior maintenances|Plumbing
933939320685,Kevin Melton,Cleaning|Cleaning
933939324228,James Reese,Electrical systems|Cleaning
933939328715,Marc Hernandez,Deep Cleaning|Exterior maintenances|Exterior maintenances
933939334452,Ryan Jones,Cleaning
933939335884,Mrs. Kelly Vang,Cleaning
933939341210,Joel Heath,Electrical systems|Cleaning
933939343800,Tommy Gregory,Deep Cleaning|HVAC|Cleaning|Exterior maintenances
933939349572,Alexandra Walker,Deep Cleaning|HVAC
933939354416,Michael Crawford,HVAC|HVAC
933939356922,Mr. Brian Hull,Cleaning|Exterior maintenances
933939363130,Robert Johnson,Deep Cleaning|Exterior maintenances
933939366492,Heidi Fisher,Plumbing|Electrical systems
933939372013,Rachel Harrington,Cleaning
933939373140,Robert Price,Plumbing|Electrical systems|Western
933939379030,Zachary Hurley,Exterior maintenances|Western
933938333637,Richard Mcdonald,Exterior maintenances|Plumbing|Seasonal maintenance
933938336517,Kevin Davis,Plumbing|Electrical systems
933938343790,Alexander Price,Plumbing|Electrical systems|Seasonal maintenance|Cleaning
933938344778,Andrew Gamble,Plumbing|Cleaning
933938350708,Anthony Wheeler,Plumbing|Electrical systems|Cleaning
933938354671,Tiffany Perez,Plumbing|Electrical systems|Cleaning
933938358852,Jon West,Exterior maintenances|Plumbing|Cleaning
933938360380,Connie Miller,Plumbing|Electrical systems
933938367547,Jeremy Edwards,Exterior maintenances|Plumbing
933938368698,Scott Franklin,Plumbing|Electrical systems|Exterior maintenances
933938374412,Haley Morrison,Exterior maintenances|Cleaning|Seasonal maintenance
933938377885,Gabriela Bailey,Electrical systems
933938384256,Laura Gilmore,Plumbing|Electrical systems
